ciclo,passada,iteracao,vizinhanca,recurso,disciplinas_livres,variaveis_x_livres,variaveis_x_fixadas,status_solver,objetivo_anterior,objetivo_candidato,melhorou,objetivo_incumbente,tempo_gasto_s,tempo_solver_s,tempo_limite_subproblema_s,curso_a,curso_b,ordem_cursos,seed_ordem_cursos,posicao_par,etapa_no_ciclo,etapa_completa,ciclo_completo,motivo_encerramento,tipo_registro,parametro_tipo_vizinhanca,parametro_tempo_modelo_inicial_s,parametro_tempo_heuristica_inicial_s,parametro_tempo_subproblema_s,parametro_tempo_total_maximo_s,parametro_apenas_uma_passada,parametro_salvar_candidatos,parametro_ordem_cursos_solicitada,parametro_seed_ordem_cursos_solicitada,parametro_ordem_cursos,parametro_seed_ordem_cursos,parametro_arquivo_horarios,parametro_arquivo_salas,parametro_arquivo_salas_preferenciais,parametro_diretorio_execucao,parametro_arquivo_melhor_solucao,parametro_arquivo_log_csv,parametro_arquivo_log_json,parametro_sequencia_etapas,parametro_etapa_1_ordem_cursos,parametro_etapa_1_seed,parametro_etapa_2_ordem_cursos,parametro_etapa_2_seed,parametro_gurobi_inicial_TimeLimit,parametro_gurobi_inicial_MIPFocus,parametro_gurobi_inicial_NoRelHeurTime,parametro_gurobi_subproblema_TimeLimit,parametro_gurobi_subproblema_MIPFocus,parametro_gurobi_subproblema_NoRelHeurTime,parametro_motivo_encerramento,parametro_ciclos_completos,dia,turno,curso
2,3,47,par_cursos,EAS+LET,81,16606,78384,OPTIMAL,185328.5,185328.5,False,185328.5,1.62,1.31,600.0,EAS,LET,alfabetica,,47,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,48,par_cursos,EAS+MAT,68,12420,82570,OPTIMAL,185328.5,185328.5,False,185328.5,1.24,0.94,600.0,EAS,MAT,alfabetica,,48,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,49,par_cursos,EAS+MED,86,16836,78154,OPTIMAL,185328.5,185328.5,False,185328.5,2.19,1.89,600.0,EAS,MED,alfabetica,,49,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,50,par_cursos,EAS+PED,101,20240,74750,OPTIMAL,185328.5,185328.5,False,185328.5,39.57,39.26,600.0,EAS,PED,alfabetica,,50,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,51,par_cursos,ENF+FIL,33,11270,83720,OPTIMAL,185328.5,185328.5,False,185328.5,1.73,1.42,600.0,ENF,FIL,alfabetica,,51,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,52,par_cursos,ENF+GEO,28,10580,84410,OPTIMAL,185328.5,185328.5,False,185328.5,2.19,1.87,600.0,ENF,GEO,alfabetica,,52,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,53,par_cursos,ENF+HIS,42,13294,81696,OPTIMAL,185328.5,185328.5,False,185328.5,2.02,1.69,600.0,ENF,HIS,alfabetica,,53,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,54,par_cursos,ENF+LET,54,17664,77326,OPTIMAL,185328.5,185328.5,False,185328.5,5.74,5.41,600.0,ENF,LET,alfabetica,,54,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,55,par_cursos,ENF+MAT,41,13478,81512,OPTIMAL,185328.5,185328.5,False,185328.5,2.62,2.29,600.0,ENF,MAT,alfabetica,,55,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,56,par_cursos,ENF+MED,59,17894,77096,OPTIMAL,185328.5,185297.5,True,185297.5,51.36,51.0,600.0,ENF,MED,alfabetica,,56,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,57,par_cursos,ENF+PED,74,21298,73692,TIME_LIMIT,185297.5,185297.5,False,185297.5,600.48,600.13,600.0,ENF,PED,alfabetica,,57,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,58,par_cursos,FIL+GEO,25,4830,90160,OPTIMAL,185297.5,185297.5,False,185297.5,0.64,0.31,600.0,FIL,GEO,alfabetica,,58,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,59,par_cursos,FIL+HIS,39,7544,87446,OPTIMAL,185297.5,185297.5,False,185297.5,0.71,0.4,600.0,FIL,HIS,alfabetica,,59,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,60,par_cursos,FIL+LET,51,11914,83076,OPTIMAL,185297.5,185297.5,False,185297.5,3.78,3.47,600.0,FIL,LET,alfabetica,,60,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,61,par_cursos,FIL+MAT,38,7728,87262,OPTIMAL,185297.5,185297.5,False,185297.5,0.68,0.37,600.0,FIL,MAT,alfabetica,,61,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,62,par_cursos,FIL+MED,56,12144,82846,OPTIMAL,185297.5,185297.5,False,185297.5,1.08,0.77,600.0,FIL,MED,alfabetica,,62,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,63,par_cursos,FIL+PED,71,15548,79442,OPTIMAL,185297.5,185297.5,False,185297.5,13.75,13.42,600.0,FIL,PED,alfabetica,,63,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,64,par_cursos,GEO+HIS,34,6854,88136,OPTIMAL,185297.5,185297.5,False,185297.5,0.71,0.38,600.0,GEO,HIS,alfabetica,,64,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,65,par_cursos,GEO+LET,46,11224,83766,OPTIMAL,185297.5,185289.5,True,185289.5,2.11,1.8,600.0,GEO,LET,alfabetica,,65,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,66,par_cursos,GEO+MAT,33,7038,87952,OPTIMAL,185289.5,185289.5,False,185289.5,0.7,0.38,600.0,GEO,MAT,alfabetica,,66,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,67,par_cursos,GEO+MED,51,11454,83536,OPTIMAL,185289.5,185289.5,False,185289.5,1.07,0.76,600.0,GEO,MED,alfabetica,,67,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,68,par_cursos,GEO+PED,66,14858,80132,OPTIMAL,185289.5,185289.5,False,185289.5,18.92,18.59,600.0,GEO,PED,alfabetica,,68,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,69,par_cursos,HIS+LET,60,13938,81052,OPTIMAL,185289.5,185289.5,False,185289.5,2.38,2.05,600.0,HIS,LET,alfabetica,,69,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,70,par_cursos,HIS+MAT,47,9752,85238,OPTIMAL,185289.5,185289.5,False,185289.5,0.79,0.48,600.0,HIS,MAT,alfabetica,,70,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,71,par_cursos,HIS+MED,65,14168,80822,OPTIMAL,185289.5,185289.5,False,185289.5,1.31,1.01,600.0,HIS,MED,alfabetica,,71,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,72,par_cursos,HIS+PED,80,17572,77418,OPTIMAL,185289.5,185289.5,False,185289.5,16.49,16.15,600.0,HIS,PED,alfabetica,,72,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,73,par_cursos,LET+MAT,59,14122,80868,OPTIMAL,185289.5,185289.5,False,185289.5,1.63,1.3,600.0,LET,MAT,alfabetica,,73,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
2,3,74,par_cursos,LET+MED,77,18538,76452,OPTIMAL,185289.5,185289.5,False,185289.5,2.13,1.83,600.0,LET,MED,alfabetica,,74,1,True,True,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
