ciclo,passada,iteracao,vizinhanca,recurso,disciplinas_livres,variaveis_x_livres,variaveis_x_fixadas,status_solver,objetivo_anterior,objetivo_candidato,melhorou,objetivo_incumbente,tempo_gasto_s,tempo_solver_s,tempo_limite_subproblema_s,dia,turno,curso,ordem_cursos,seed_ordem_cursos,etapa_no_ciclo,etapa_completa,ciclo_completo,motivo_encerramento,tipo_registro,parametro_tipo_vizinhanca,parametro_tempo_modelo_inicial_s,parametro_tempo_heuristica_inicial_s,parametro_tempo_subproblema_s,parametro_tempo_total_maximo_s,parametro_apenas_uma_passada,parametro_salvar_candidatos,parametro_ordem_cursos_solicitada,parametro_seed_ordem_cursos_solicitada,parametro_ordem_cursos,parametro_seed_ordem_cursos,parametro_arquivo_horarios,parametro_arquivo_salas,parametro_arquivo_salas_preferenciais,parametro_diretorio_execucao,parametro_arquivo_melhor_solucao,parametro_arquivo_log_csv,parametro_arquivo_log_json,parametro_sequencia_etapas,parametro_etapa_1_ordem_cursos,parametro_etapa_1_seed,parametro_etapa_2_ordem_cursos,parametro_etapa_2_seed,parametro_gurobi_inicial_TimeLimit,parametro_gurobi_inicial_MIPFocus,parametro_gurobi_inicial_NoRelHeurTime,parametro_gurobi_subproblema_TimeLimit,parametro_gurobi_subproblema_MIPFocus,parametro_gurobi_subproblema_NoRelHeurTime,parametro_motivo_encerramento,parametro_ciclos_completos,curso_a,curso_b,posicao_par
2,3,122,dia_turno_curso,7_M_CC,63,17480,77510,OPTIMAL,185307.0,185307.0,False,185307.0,4.1,3.78,600.0,7,M,CC,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,123,dia_turno_curso,7_M_CS,40,12742,82248,OPTIMAL,185307.0,185307.0,False,185307.0,0.97,0.65,600.0,7,M,CS,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,124,dia_turno_curso,7_M_GEO,28,10258,84732,OPTIMAL,185307.0,185307.0,False,185307.0,0.85,0.54,600.0,7,M,GEO,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,125,dia_turno_curso,7_M_HIS,41,12420,82570,OPTIMAL,185307.0,185307.0,False,185307.0,1.02,0.7,600.0,7,M,HIS,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,126,dia_turno_curso,7_M_MAT,40,12604,82386,OPTIMAL,185307.0,185307.0,False,185307.0,1.06,0.75,600.0,7,M,MAT,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,127,dia_turno_curso,7_M_MED,59,17480,77510,OPTIMAL,185307.0,185307.0,False,185307.0,1.72,1.41,600.0,7,M,MED,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,128,dia_turno_curso,7_M_PED,68,17572,77418,OPTIMAL,185307.0,185307.0,False,185307.0,17.86,17.51,600.0,7,M,PED,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,129,dia_turno_curso,7_T_AGRO,58,12144,82846,OPTIMAL,185307.0,185307.0,False,185307.0,6.23,5.88,600.0,7,T,AGRO,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,130,dia_turno_curso,7_T_CC,53,13754,81236,OPTIMAL,185307.0,185307.0,False,185307.0,2.53,2.2,600.0,7,T,CC,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,131,dia_turno_curso,7_T_HIS,32,9246,85744,OPTIMAL,185307.0,185307.0,False,185307.0,0.82,0.49,600.0,7,T,HIS,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,132,dia_turno_curso,7_T_PED,62,15640,79350,OPTIMAL,185307.0,185307.0,False,185307.0,40.65,40.34,600.0,7,T,PED,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,133,dia_turno_curso,7_N_AGRO,53,10028,84962,OPTIMAL,185307.0,185307.0,False,185307.0,7.25,6.93,600.0,7,N,AGRO,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,134,dia_turno_curso,7_N_HIS,26,6532,88458,OPTIMAL,185307.0,185307.0,False,185307.0,0.72,0.39,600.0,7,N,HIS,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,3,135,dia_turno_curso,7_N_PED,58,14168,80822,OPTIMAL,185307.0,185307.0,False,185307.0,15.45,15.11,600.0,7,N,PED,alfabetica,,1,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,,,
2,4,1,par_cursos,ADM+AGRO,99,18032,76958,OPTIMAL,185307.0,185307.0,False,185307.0,11.33,10.98,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,AGRO,1
2,4,2,par_cursos,ADM+CC,95,19826,75164,OPTIMAL,185307.0,185307.0,False,185307.0,25.19,24.87,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,CC,2
2,4,3,par_cursos,ADM+CS,70,13846,81144,OPTIMAL,185307.0,185307.0,False,185307.0,1.12,0.81,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,CS,3
2,4,4,par_cursos,ADM+EAS,93,16744,78246,OPTIMAL,185307.0,185307.0,False,185307.0,1.3,1.0,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,EAS,4
2,4,5,par_cursos,ADM+ENF,66,17802,77188,OPTIMAL,185307.0,185307.0,False,185307.0,5.5,5.18,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,ENF,5
2,4,6,par_cursos,ADM+FIL,63,12052,82938,OPTIMAL,185307.0,185307.0,False,185307.0,0.91,0.59,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,FIL,6
2,4,7,par_cursos,ADM+GEO,58,11362,83628,OPTIMAL,185307.0,185307.0,False,185307.0,0.87,0.56,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,GEO,7
2,4,8,par_cursos,ADM+HIS,72,14076,80914,OPTIMAL,185307.0,185307.0,False,185307.0,1.12,0.8,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,HIS,8
2,4,9,par_cursos,ADM+LET,84,18446,76544,OPTIMAL,185307.0,185307.0,False,185307.0,2.54,2.24,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,LET,9
2,4,10,par_cursos,ADM+MAT,71,14260,80730,OPTIMAL,185307.0,185307.0,False,185307.0,1.03,0.73,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,MAT,10
2,4,11,par_cursos,ADM+MED,89,18676,76314,OPTIMAL,185307.0,185307.0,False,185307.0,2.64,2.27,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,MED,11
2,4,12,par_cursos,ADM+PED,104,22080,72910,TIME_LIMIT,185307.0,185307.0,False,185307.0,600.57,600.16,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,ADM,PED,12
2,4,13,par_cursos,AGRO+CC,98,19274,75716,OPTIMAL,185307.0,185307.0,False,185307.0,128.45,128.11,600.0,,,,alfabetica,,2,True,True,CICLO_SEM_MELHORIA,iteracao,hibrida_dia_turno_curso_pares,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/dia_turno_curso_pares_init180.json,dia_turno_curso -> par_cursos,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,CICLO_SEM_MELHORIA,3,AGRO,CC,13
