ciclo,passada,iteracao,vizinhanca,recurso,disciplinas_livres,variaveis_x_livres,variaveis_x_fixadas,status_solver,objetivo_anterior,objetivo_candidato,melhorou,objetivo_incumbente,tempo_gasto_s,tempo_solver_s,tempo_limite_subproblema_s,dia,turno,curso,ordem_cursos,tipo_registro,parametro_tipo_vizinhanca,parametro_tempo_modelo_inicial_s,parametro_tempo_heuristica_inicial_s,parametro_tempo_subproblema_s,parametro_tempo_total_maximo_s,parametro_apenas_uma_passada,parametro_salvar_candidatos,parametro_ordem_cursos_solicitada,parametro_seed_ordem_cursos_solicitada,parametro_ordem_cursos,parametro_seed_ordem_cursos,parametro_arquivo_horarios,parametro_arquivo_salas,parametro_arquivo_salas_preferenciais,parametro_diretorio_execucao,parametro_arquivo_melhor_solucao,parametro_arquivo_log_csv,parametro_arquivo_log_json,parametro_gurobi_inicial_TimeLimit,parametro_gurobi_inicial_MIPFocus,parametro_gurobi_inicial_NoRelHeurTime,parametro_gurobi_subproblema_TimeLimit,parametro_gurobi_subproblema_MIPFocus,parametro_gurobi_subproblema_NoRelHeurTime
1,2,68,dia_turno_curso,4_N_EAS,86,17204,77786,OPTIMAL,185478.5,185478.5,False,185478.5,2.48,2.18,600.0,4,N,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,69,dia_turno_curso,4_N_FIL,53,11914,83076,OPTIMAL,185478.5,185478.5,False,185478.5,1.88,1.58,600.0,4,N,FIL,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,70,dia_turno_curso,4_N_GEO,51,11776,83214,OPTIMAL,185478.5,185478.5,False,185478.5,1.67,1.37,600.0,4,N,GEO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,71,dia_turno_curso,4_N_HIS,62,13938,81052,OPTIMAL,185478.5,185478.5,False,185478.5,1.86,1.56,600.0,4,N,HIS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,72,dia_turno_curso,4_N_LET,69,16744,78246,TIME_LIMIT,185478.5,185478.5,False,185478.5,600.47,600.15,600.0,4,N,LET,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,73,dia_turno_curso,4_N_MAT,59,13202,81788,OPTIMAL,185478.5,185478.5,False,185478.5,2.22,1.9,600.0,4,N,MAT,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,74,dia_turno_curso,4_N_PED,93,21160,73830,OPTIMAL,185478.5,185478.5,False,185478.5,42.28,41.98,600.0,4,N,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,75,dia_turno_curso,5_M_ADM,80,19734,75256,OPTIMAL,185478.5,185478.5,False,185478.5,2.03,1.73,600.0,5,M,ADM,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,76,dia_turno_curso,5_M_AGRO,80,18492,76498,OPTIMAL,185478.5,185478.5,False,185478.5,6.3,6.0,600.0,5,M,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,77,dia_turno_curso,5_M_EAS,75,17618,77372,OPTIMAL,185478.5,185468.5,True,185468.5,2.28,1.97,600.0,5,M,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,78,dia_turno_curso,5_M_ENF,51,15732,79258,OPTIMAL,185468.5,185468.5,False,185468.5,4.39,4.08,600.0,5,M,ENF,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,79,dia_turno_curso,5_M_MED,74,19550,75440,OPTIMAL,185468.5,185468.5,False,185468.5,3.72,3.4,600.0,5,M,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,80,dia_turno_curso,5_M_PED,89,23230,71760,OPTIMAL,185468.5,185468.5,False,185468.5,19.7,19.39,600.0,5,M,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,81,dia_turno_curso,5_T_AGRO,77,18814,76176,OPTIMAL,185468.5,185468.5,False,185468.5,8.13,7.82,600.0,5,T,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,82,dia_turno_curso,5_T_CC,70,19596,75394,OPTIMAL,185468.5,185468.5,False,185468.5,2.56,2.25,600.0,5,T,CC,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,83,dia_turno_curso,5_T_EAS,71,17342,77648,OPTIMAL,185468.5,185468.5,False,185468.5,1.46,1.15,600.0,5,T,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,84,dia_turno_curso,5_T_ENF,44,14858,80132,OPTIMAL,185468.5,185468.5,False,185468.5,3.9,3.59,600.0,5,T,ENF,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,85,dia_turno_curso,5_T_GEO,40,12650,82340,OPTIMAL,185468.5,185468.5,False,185468.5,1.32,0.99,600.0,5,T,GEO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,86,dia_turno_curso,5_T_LET,65,18722,76268,OPTIMAL,185468.5,185468.5,False,185468.5,2.33,2.03,600.0,5,T,LET,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,87,dia_turno_curso,5_T_MED,67,19274,75716,OPTIMAL,185468.5,185468.5,False,185468.5,2.36,2.06,600.0,5,T,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,88,dia_turno_curso,5_N_ADM,83,16652,78338,OPTIMAL,185468.5,185468.5,False,185468.5,2.17,1.87,600.0,5,N,ADM,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,89,dia_turno_curso,5_N_CC,83,18078,76912,OPTIMAL,185468.5,185468.5,False,185468.5,4.34,4.04,600.0,5,N,CC,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,90,dia_turno_curso,5_N_CS,57,11914,83076,OPTIMAL,185468.5,185468.5,False,185468.5,1.64,1.33,600.0,5,N,CS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,91,dia_turno_curso,5_N_EAS,83,14950,80040,OPTIMAL,185468.5,185468.5,False,185468.5,1.68,1.37,600.0,5,N,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,92,dia_turno_curso,5_N_FIL,51,10304,84686,OPTIMAL,185468.5,185468.5,False,185468.5,1.64,1.33,600.0,5,N,FIL,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,93,dia_turno_curso,5_N_GEO,48,9844,85146,OPTIMAL,185468.5,185468.5,False,185468.5,1.77,1.44,600.0,5,N,GEO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,94,dia_turno_curso,5_N_HIS,58,11960,83030,OPTIMAL,185468.5,185468.5,False,185468.5,1.82,1.5,600.0,5,N,HIS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,95,dia_turno_curso,5_N_LET,68,15962,79028,OPTIMAL,185468.5,185468.5,False,185468.5,2.68,2.38,600.0,5,N,LET,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,96,dia_turno_curso,5_N_MAT,58,12328,82662,OPTIMAL,185468.5,185468.5,False,185468.5,2.23,1.92,600.0,5,N,MAT,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,97,dia_turno_curso,5_N_MED,78,16928,78062,OPTIMAL,185468.5,185468.5,False,185468.5,2.24,1.94,600.0,5,N,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,98,dia_turno_curso,5_N_PED,90,19780,75210,OPTIMAL,185468.5,185468.5,False,185468.5,40.87,40.57,600.0,5,N,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,99,dia_turno_curso,6_M_ADM,74,15226,79764,OPTIMAL,185468.5,185468.5,False,185468.5,1.86,1.53,600.0,6,M,ADM,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,100,dia_turno_curso,6_M_AGRO,76,14168,80822,OPTIMAL,185468.5,185468.5,False,185468.5,4.81,4.48,600.0,6,M,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,101,dia_turno_curso,6_M_EAS,69,13294,81696,OPTIMAL,185468.5,185468.5,False,185468.5,1.52,1.19,600.0,6,M,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,102,dia_turno_curso,6_M_MED,69,15778,79212,OPTIMAL,185468.5,185468.5,False,185468.5,2.45,2.12,600.0,6,M,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,103,dia_turno_curso,6_M_PED,81,18078,76912,OPTIMAL,185468.5,185468.5,False,185468.5,17.81,17.5,600.0,6,M,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,2,104,dia_turno_curso,6_T_AGRO,79,20102,74888,OPTIMAL,185468.5,185468.5,False,185468.5,6.72,6.41,600.0,6,T,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
